station_event_id,original_event_id,catch_id,original_catch_id,specimen_id,original_specimen_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,lifestage,sex,taxonomic_rank,size_class_mm,number_measured,specimen_length,specimen_length_units,length_type,specimen_length2,specimen_length2_units,length_type2,specimen_weight,specimen_weight2,weight_units,weight_type,marks_scars,visceral_adhesion,comments
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-8,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,38,Millimeters,Mantle Length,,,,2,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-9,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,39,Millimeters,Mantle Length,,,,2.5,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-10,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,36,Millimeters,Mantle Length,,,,2,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-11,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,30,Millimeters,Mantle Length,,,,1.5,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-12,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,32,Millimeters,Mantle Length,,,,1.5,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-13,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,33,Millimeters,Mantle Length,,,,2,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-206,,IYS2019-Kaganovsky-31-Trawl-206-14,,,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,juvenile,,,,,29,Millimeters,Mantle Length,,,,1.5,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-1,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-2,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-3,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-4,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-5,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-6,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-7,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-8,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-9,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-10,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-11,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-12,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-13,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-14,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-15,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-16,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-17,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-18,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-19,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-20,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-21,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-22,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-23,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-24,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-25,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-26,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-27,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-28,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-29,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-30,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-31,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-32,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-33,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-34,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-35,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-36,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-37,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-38,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-39,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-40,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-41,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-42,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-43,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-44,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-45,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-46,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-47,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-48,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-49,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-207,,IYS2019-Kaganovsky-31-Trawl-207-50,,,,,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-209,,IYS2019-Kaganovsky-31-Trawl-209-1,,,,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,,,,583,Millimeters,Fork Length,,,,2065,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-209,,IYS2019-Kaganovsky-31-Trawl-209-2,,,,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,,,,437,Millimeters,Fork Length,,,,832,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-210,,IYS2019-Kaganovsky-31-Trawl-210-1,,,,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,immature,female,,,,382,Millimeters,Fork Length,,,,590,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-210,,IYS2019-Kaganovsky-31-Trawl-210-2,,,,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,immature,male,,,,353,Millimeters,Fork Length,,,,487,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-210,,IYS2019-Kaganovsky-31-Trawl-210-3,,,,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,immature,female,,,,317,Millimeters,Fork Length,,,,349,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-210,,IYS2019-Kaganovsky-31-Trawl-210-4,,,,,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,immature,male,,,,415,Millimeters,Fork Length,,,,803,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-211,,IYS2019-Kaganovsky-31-Trawl-211-1,,,,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,juvenile,,,,,75,Millimeters,Mantle Length,,,,10.5,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-1,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-2,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-3,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-4,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-5,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-6,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-7,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-8,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-9,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-10,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-11,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-12,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-13,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-14,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-15,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-16,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-17,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-213,,IYS2019-Kaganovsky-31-Trawl-213-18,,,,,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,,,,,Millimeters,Standard Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-1,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-2,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-3,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-4,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-5,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-6,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-7,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-8,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-9,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-10,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-11,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-12,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
IYS2019-Kaganovsky-31-Trawl,,IYS2019-Kaganovsky-31-Trawl-214,,IYS2019-Kaganovsky-31-Trawl-214-13,,,,,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,unknown,unknown,,,,,Millimeters,Total Length,,,,,,Grams,,,,
